Record ID,Intake Date,Intake Channel,311 SR Number,Business Category,Complaint Code,Business Unique ID,Business Name,Result Date,Result,Referred To,Contract Cancelled Amount,Refund Amount,Address Type,Building Nbr,Street1,Street2,Street3,Unit Type,Apt/Suite,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Census Block (2010),Census Tract (2010),Latitude,Longitude,Month,Total Compensation,Satisfaction
018809-2023-CMPL,2023-09-21,311,311-15952554,Misc Non-Food Retail,Cashless Business,BA-1671329-2023,Spoonbill books @NYPL,10/25/2023,Complaint Review Complete,,0.0,0.0,Complete Address,455,5TH AVE,,,,,NEW YORK,NY,10016,Manhattan,,,,,,,,,,2023-09,0.0,0
018810-2023-CMPL,2023-09-21,Online,,Garage & Parking Lot,Other - Z01,BA-1542452-2022,SEAPORT PARKING LLC,10/25/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,70,GOLD ST,,,,,NEW YORK,NY,10038,Unknown,101.0,1.0,,,MN25,2003.0,1501.0,40.709789549568136,-74.004663827297,2023-09,0.0,0
018811-2023-CMPL,2023-09-21,311,311-15953462,Stoop Line Stand,Sidewalk Blocked,BA-1110057-2022,5 BORO MARKET CORP,09/22/2023,Information Provided,,0.0,0.0,Complete Address,3900,5TH AVE,,,,,BROOKLYN,NY,11232,Brooklyn,307.0,38.0,3010537.0,3007090035.0,BK32,2002.0,84.0,40.651185927746944,-74.0040038365901,2023-09,0.0,0
018812-2023-CMPL,2023-09-21,311,311-15954104,Debt Collection Agency,Harassment - H01,BA-1671330-2023,Rose and Rose,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,291,BROADWAY,,,FL,13,NEW YORK,NY,10007,Manhattan,101.0,1.0,1001649.0,1001500038.0,MN24,1009.0,33.0,40.71482339238371,-74.00577882103697,2023-09,0.0,0
018813-2023-CMPL,2023-09-21,Online,,Tow Truck Company,Surcharge/Overcharge - S02,BA-1369417-2022,iTow Towing Inc,11/01/2023,Cash Amount - AMT,,0.0,240.0,Complete Address,5901,2ND AVE,,,,,BROOKLYN,NY,11220,Brooklyn,307.0,38.0,3337337.0,3008610001.0,BK32,2006.0,22.0,40.643956830140496,-74.02224753299684,2023-09,240.0,0
018814-2023-CMPL,2023-09-21,311,311-15954832,Electronic Cigarette Dealer,Prohibited Item Sale to Minor; Unlicensed,BA-1671331-2023,Stay Litty Smoke Shop,09/25/2023,Insufficient Info Received,,0.0,0.0,Complete Address,174,WYONA ST,,,,,BROOKLYN,NY,11207,Brooklyn,,,,,,,,,,2023-09,0.0,0
018815-2023-CMPL,2023-09-21,311,311-15954927,Misc Non-Food Retail,Overcharge,BA-1671332-2023,ALSAEEDAH,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,680,MORRIS PARK AVE,,,,,BRONX,NY,10462,Bronx,211.0,13.0,2043018.0,2040320003.0,BX37,2000.0,236.0,40.84511036169209,-73.86662795941965,2023-09,0.0,0
018816-2023-CMPL,2023-09-21,311,311-15955286,Specialized Vending License - MFV,License or Complaint Sign Not Displayed,BA-1671333-2023,TobysKitchen,09/22/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,385,TROUTMAN ST,,,,,BROOKLYN,NY,11237,Brooklyn,,,,,,,,,,2023-09,0.0,0
018817-2023-CMPL,2023-09-21,Online,,Misc Non-Food Retail,Other - Z01,BA-1671334-2023,"FDNY Engine 89, Ladder 50",09/25/2023,Referred,Other,0.0,0.0,Complete Address,2924,BRUCKNER BLVD,,,,,BRONX,NY,10465,Bronx,210.0,13.0,2076433.0,2054190125.0,BX52,1004.0,164.0,40.83331921740587,-73.82741782768787,2023-09,0.0,0
018818-2023-CMPL,2023-09-21,311,311-15955605,Garage & Parking Lot,License or Complaint Sign Not Displayed,BA-1210035-2022,EZ PARKING GARAGE INC,11/02/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,870,JENNINGS ST,,,,,BRONX,NY,10459,Bronx,203.0,17.0,2118406.0,2029767502.0,BX75,1001.0,123.0,40.83245124861714,-73.89242577928935,2023-09,0.0,0
018819-2023-CMPL,2023-09-21,311,,Electronic & Home Appliance Service Dealer,Breach of Warranty - B04,BA-1664706-2023,ny ac and appliances center,03/04/2024,Duplicate Complaint - DUP,,0.0,0.0,Complete Address,13131,FOWLER AVE,,,,,FLUSHING,NY,11355,Queens,407.0,20.0,4115046.0,4050760020.0,QN22,4007.0,849.0,40.75184165594303,-73.8329381446008,2023-09,0.0,0
018820-2023-CMPL,2023-09-21,311,311-15955979,Misc Non-Food Retail,Advertising/Misleading - A02,BA-1671336-2023,WING BIKES,11/01/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,151,W 19TH ST,,,,,NEW YORK,NY,10011,Manhattan,104.0,3.0,1014726.0,1007950012.0,MN13,1002.0,87.0,40.74105784818644,-73.99603045810285,2023-09,0.0,0
018821-2023-CMPL,2023-09-21,Online,,Unknown,Unknown,,,09/26/2023,Duplicate Complaint - DUP,,0.0,0.0,Complete Address,200,WATER ST,,,,,NEW YORK,NY,10038,Manhattan,101.0,1.0,1001163.0,1000750001.0,MN25,2003.0,1502.0,40.707316533109406,-74.00427050785834,2023-09,0.0,0
018822-2023-CMPL,2023-09-21,311,311-15956143,Misc Non-Food Retail,Overcharge,BA-1671339-2023,Newmott Deli,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1909,MOTT AVE,,,,,FAR ROCKAWAY,NY,11691,Queens,414.0,31.0,4298264.0,4155610034.0,QN15,4006.0,101001.0,40.60373551583105,-73.7520102510845,2023-09,0.0,0
018823-2023-CMPL,2023-09-21,Online,,Moving Company,Unknown,BA-1671340-2023,East Coast Moving Inc.,10/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,10408,150TH ST,,,APT,1R,JAMAICA,NY,11435,Queens,412.0,28.0,4448147.0,4100610027.0,QN61,1003.0,204.0,40.697658130843806,-73.80228304576424,2023-09,0.0,0
018824-2023-CMPL,2023-09-21,311,311-15956170,Tow Truck Company,Exchange/Refund/Return,BA-1095307-2022,ERIE BASIN AUTO POUND,11/02/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,700,COLUMBIA ST,,,,,BROOKLYN,NY,11231,Brooklyn,306.0,38.0,3000000.0,3006120210.0,BK33,1015.0,53.0,40.66795339249828,-74.01034554429766,2023-09,0.0,0
018825-2023-CMPL,2023-09-21,Online,,Misc Non-Food Retail,Unknown,BA-1540220-2022,THE BEERKEEPER,09/26/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,5811,WOODSIDE AVE,,,,,FLUSHING,NY,11377,Queens,402.0,26.0,4028290.0,4012290006.0,QN63,2001.0,259.0,40.74560352513111,-73.90628713896334,2023-09,0.0,0
018826-2023-CMPL,2023-09-21,311,311-15956284,Misc Non-Food Retail,Unlicensed,BA-1671343-2023,New Jack City Premium Cigars Distributors & Members Lounge,09/22/2023,Referred,Other,0.0,0.0,Complete Address,3037,CROSS BRONX EXPY,,,,,BRONX,NY,10465,Bronx,210.0,13.0,2077159.0,2054390077.0,BX52,1004.0,158.0,40.822601487274426,-73.81873443076027,2023-09,0.0,0
018827-2023-CMPL,2023-09-21,311,311-15956368,Appliances,Exchange/Refund/Return,BA-1671346-2023,Home Depot,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,610,EXTERIOR ST,,,,,BRONX,NY,10451,Bronx,204.0,8.0,2119100.0,2023570035.0,BX63,2007.0,63.0,40.82138928124068,-73.93083213282375,2023-09,0.0,0
018828-2023-CMPL,2023-09-21,311,311-15956493,Misc Non-Food Retail,Refund or Return Policy Not Posted or Provided,BA-1671349-2023,Walgreens,09/22/2023,Referred,Federal Trade Commission,0.0,0.0,Complete Address,1235,LEXINGTON AVE,,,,,NEW YORK,NY,10028,Manhattan,108.0,4.0,1047659.0,1015120052.0,MN40,1000.0,140.0,40.77790072631655,-73.95673693738534,2023-09,0.0,0
018829-2023-CMPL,2023-09-21,311,311-15956497,Home Improvement Contractor,Lost/Stolen/Damaged Property,BA-1671350-2023,estrada tree co.,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,,14 DEPPE PLACE,,,,1,STATEN ISLAND,NY,10314,Unknown,,,,,,,,,,2023-09,0.0,0
018830-2023-CMPL,2023-09-21,Phone,,Home Improvement Contractor,Unknown,,,01/14/2025,Complaint Review Complete,,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-09,0.0,0
018831-2023-CMPL,2023-09-21,311,311-15956683,Debt Collection Agency,Harassment - H01,BA-1671355-2023,Southwest Recovery Services,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,16200,ADDISON RD,,,,,ADDISON,TX,75001,Unknown,,,,,,,,,,2023-09,0.0,0
018833-2023-CMPL,2023-09-21,311,311-15956842,Restaurant,Price Gouging,BA-1671357-2023,Thai rock,10/02/2023,Insufficient Info Received,,0.0,0.0,Complete Address,375,BEACH 92ND ST,,,,,ROCKAWAY BEACH,NY,11693,Queens,414.0,32.0,4435932.0,4161090043.0,QN12,2013.0,94202.0,40.58887931852584,-73.81721577758194,2023-09,0.0,0
018834-2023-CMPL,2023-09-21,311,311-15956890,Temporary Street Fair Vendor Permit,Sidewalk Blocked,BA-1671359-2023,Kingsbridge armory,09/22/2023,Referred,NYC Department of Transportation,0.0,0.0,Complete Address,29,W KINGSBRIDGE RD,,,,,BRONX,NY,10468,Bronx,207.0,14.0,2098782.0,2032470002.0,BX30,1000.0,265.0,40.86771539936128,-73.89867425237192,2023-09,0.0,0
018835-2023-CMPL,2023-09-21,311,311-15956930,Tow Truck Company,Lost/Stolen/Damaged Property,BA-1577162-2023,Legacy Towing,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,13101,39TH AVE,,,,,FLUSHING,NY,11354,Queens,407.0,20.0,4112199.0,4049630065.0,QN22,2008.0,871.0,40.75883583754682,-73.83523077454673,2023-09,0.0,0
018836-2023-CMPL,2023-09-21,311,311-15956987,Bail Bonds,Receipt Incomplete/Inaccurate/Not Given,BA-1671361-2023,123 BAIL BOND SERVICE INC.,09/26/2023,Referred,NYS Department of Financial Services,0.0,0.0,Complete Address,903B,SHERIDAN AVE,,,,,BRONX,NY,10451,Bronx,204.0,16.0,2000000.0,2024600018.0,BX14,1001.0,18301.0,40.82709182106502,-73.92077388853485,2023-09,0.0,0
018837-2023-CMPL,2023-09-21,311,311-15957028,Tow Truck Company,Lost/Stolen/Damaged Property,BA-1671362-2023,Legacy towing,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,210,ASTORIA BLVD,,,APT,2E,ASTORIA,NY,11102,Queens,401.0,22.0,4430795.0,4004900101.0,QN71,1000.0,87.0,40.77366697005164,-73.93608434801239,2023-09,0.0,0
018838-2023-CMPL,2023-09-21,311,311-15957087,Supermarket,Price Scanner Inaccurate,BA-1671363-2023,Trader Joe's,10/02/2023,Referred,Other,0.0,0.0,Complete Address,2073,BROADWAY,,,,,NEW YORK,NY,10023,Manhattan,107.0,6.0,1081034.0,1011637503.0,MN14,6001.0,159.0,40.778525024429854,-73.98210895694908,2023-09,0.0,0
018839-2023-CMPL,2023-09-21,311,311-15957081,Misc Non-Food Retail,Advertising/Misleading - A02,BA-1670797-2023,JALEN MANAGEMENT,09/22/2023,No Jurisdiction,,0.0,0.0,Complete Address,2626,HOMECREST AVE,,,,,BROOKLYN,NY,11235,Brooklyn,315.0,48.0,3204886.0,3074560006.0,BK17,2000.0,606.0,40.58706510844741,-73.9570189833512,2023-09,0.0,0
018840-2023-CMPL,2023-09-21,311,311-15957226,Misc Non-Food Retail,Damaged Goods - D01,BA-1670797-2023,JALEN MANAGEMENT,09/22/2023,No Jurisdiction,,0.0,0.0,Complete Address,2626,HOMECREST AVE,,,,,BROOKLYN,NY,11235,Brooklyn,315.0,48.0,3204886.0,3074560006.0,BK17,2000.0,606.0,40.58706510844741,-73.9570189833512,2023-09,0.0,0
018841-2023-CMPL,2023-09-21,311,311-15957274,Furniture Sales,Damaged Goods - D01,BA-1671365-2023,Aarons Sell and Lease Ownership,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,2801,3RD AVE,,,,,BRONX,NY,10455,Bronx,201.0,8.0,2000840.0,2023270024.0,BX34,1004.0,65.0,40.814956689906445,-73.91971898060089,2023-09,0.0,0
018842-2023-CMPL,2023-09-21,Online,,Restaurant,Unknown,BA-1671366-2023,NAYA - 44 & 3rd,09/26/2023,Referred,NYC Department of Health & Mental Hygiene,0.0,0.0,Complete Address,688,3 AVENUE,,,,,NEW YORK,NY,10017,Manhattan,106.0,4.0,1036164.0,1012980034.0,MN19,1014.0,92.0,40.751737490617,-73.97375712115712,2023-09,0.0,0
018843-2023-CMPL,2023-09-21,Online,,Debt Collection Agency,Billing Dispute - B02,BA-1112109-2022,"AllianceOne Receivables Management, Inc.",11/06/2023,Resolved and Consumer Satisfied - SPF,,0.0,0.0,Complete Address,451,SW SEDGWICK RD,,,STE,220,PORT ORCHARD,WA,98367,Unknown,,,,,,,,,,2023-09,0.0,1
018844-2023-CMPL,2023-09-21,311,311-15957305,Supermarket,Non-Delivery of Goods - N01,BA-1671367-2023,Brooklyn Harvest,10/02/2023,Referred,Other,0.0,0.0,Complete Address,25,N 5TH ST,,,,,BROOKLYN,NY,11249,Brooklyn,301.0,33.0,3391328.0,3023327501.0,BK73,1002.0,555.0,40.719354708878,-73.9630880657639,2023-09,0.0,0
018845-2023-CMPL,2023-09-21,Online,,Unknown,Unknown,BA-1671368-2023,"Consolidated Edison Company of New York, Inc.",09/26/2023,Referred,Other,0.0,0.0,Complete Address,511,THEODORE FREMD AVE,,,,,RYE,NY,10580,Unknown,,,,,,,,,,2023-09,0.0,0
018846-2023-CMPL,2023-09-21,Online,,Unknown,Unknown,,,09/26/2023,Duplicate Complaint - DUP,,0.0,0.0,Complete Address,26,BROADWAY,,,,,NEW YORK,NY,10004,Manhattan,101.0,1.0,1000811.0,1000220013.0,MN25,1002.0,9.0,40.705679964399216,-74.01330172836009,2023-09,0.0,0
018847-2023-CMPL,2023-09-21,311,311-15957201,Misc Non-Food Retail,Advertising/Misleading - A02,BA-1671370-2023,Fausto Stilo Barbershop,09/22/2023,Referred,NYC Department of Health & Mental Hygiene,0.0,0.0,Complete Address,409,40TH ST,,,,Ground Floor,BROOKLYN,NY,11232,Brooklyn,,,,,,,,,,2023-09,0.0,0
018848-2023-CMPL,2023-09-21,Online,,General Vendor,Unknown,,,09/26/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,89,E BROADWAY,,,,,NEW YORK,NY,10002,Manhattan,103.0,1.0,1003542.0,1002820032.0,MN27,6007.0,8.0,40.71375565440812,-73.99372708564157,2023-09,0.0,0
018849-2023-CMPL,2023-09-21,Online,,Home Improvement Contractor,Unknown,BA-1670661-2023,"Sunco Capital, LLC",10/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,150,EILEEN WAY,,,,,SYOSSET,NY,11791,Outside NYC,,,,,,,,,,2023-09,0.0,0
018850-2023-CMPL,2023-09-21,311,311-15958002,Laundries,Exchange/Refund/Return,BA-1007014-2022,"50-14 ROOSEVELT AVE. LAUNDROMAT, LLC",09/22/2023,Referred,Other,0.0,0.0,Complete Address,5018,ROOSEVELT AVE,,,,,WOODSIDE,NY,11377,Queens,402.0,26.0,4544788.0,4013190012.0,QN31,2007.0,25302.0,40.7435376651325,-73.91455061239519,2023-09,0.0,0
018851-2023-CMPL,2023-09-21,311,,Restaurant,Surcharge/Overcharge - S02,BA-1665781-2023,Taco Mahal,09/26/2023,Resolved and Consumer Satisfied - SPF,,0.0,0.0,Complete Address,653,9TH AVE,,,,,NEW YORK,NY,10036,Manhattan,104.0,3.0,1026454.0,1010550033.0,MN15,6000.0,121.0,40.76069623133471,-73.99099009284292,2023-09,0.0,1
018852-2023-CMPL,2023-09-21,Online,,Misc Non-Food Retail,Unknown,BA-1671376-2023,The Trimed Home Care Inc,09/26/2023,Referred,Other,0.0,0.0,Complete Address,1612,CENTRAL AVE,,,,,FAR ROCKAWAY,NY,11691,Queens,414.0,31.0,4297968.0,4155370148.0,QN15,1007.0,103202.0,40.60496556799392,-73.75218574874272,2023-09,0.0,0
018853-2023-CMPL,2023-09-21,311,311-15958230,Tow Truck Company,Demand for Cash Payment,BA-1667601-2023,CLUTCH TOWING INC,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1711,NEPTUNE AVE,,,,,BROOKLYN,NY,11224,Brooklyn,313.0,47.0,3188424.0,3069940001.0,BK21,1022.0,348.0,40.578922904296064,-73.98540954786047,2023-09,0.0,0
018854-2023-CMPL,2023-09-21,311,311-15958292,Stoop Line Stand,Sidewalk Blocked,BA-1671379-2023,Mr Beet,09/22/2023,Referred,NYS Department of Transportation,0.0,0.0,Complete Address,193,SMITH ST,,,,,BROOKLYN,NY,11201,Brooklyn,306.0,39.0,3336058.0,3003970007.0,BK38,2000.0,69.0,40.68523738486945,-73.99146181227627,2023-09,0.0,0
018855-2023-CMPL,2023-09-21,311,311-15958350,Restaurant,Price Gouging,BA-1671380-2023,Jersey Mike,09/22/2023,Referred,NYC Commission on Human Rights,0.0,0.0,Complete Address,2714,HYLAN BLVD,,,,,STATEN ISLAND,NY,10306,Staten Island,502.0,50.0,5107587.0,5039830013.0,SI25,3000.0,12806.0,40.56626588954304,-74.11397331524819,2023-09,0.0,0
018858-2023-CMPL,2023-09-21,Online,,Retail Store,Unknown,BA-1671387-2023,Bed Bath & Beyond Inc.,10/26/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,620,AVENUE OF THE AMERICAS,,,LBBY,1,NEW YORK,NY,10011,Manhattan,105.0,3.0,1080644.0,1008207505.0,MN13,1003.0,54.0,40.74008066966492,-73.99484327983828,2023-09,0.0,0
018859-2023-CMPL,2023-09-21,Online,,Debt Collection Agency,Unknown,BA-1671397-2023,"Belkin Burden Goldman, LLP",09/26/2023,Referred,NYS Department of State,0.0,0.0,Complete Address,270,MADISON AVE,,,,,NEW YORK,NY,10016,Manhattan,105.0,4.0,1017588.0,1008690016.0,MN20,1003.0,82.0,40.751124010273536,-73.98052465008895,2023-09,0.0,0
018860-2023-CMPL,2023-09-21,311,311-15959335,Supermarket,Non-Delivery of Goods - N01,BA-1671398-2023,KEY FOOD,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,3509,FRANCIS LEWIS BLVD,,,,,FLUSHING,NY,11358,Queens,411.0,19.0,4135977.0,4061420050.0,QN46,1006.0,1133.0,40.76362312364924,-73.78695810461633,2023-09,0.0,0
018862-2023-CMPL,2023-09-21,Hardcopy,,Home Improvement Contractor,Quality of Work - Q01,BA-1575154-2023,ULTIMATE PAINTING INC.,11/09/2023,Advised to Sue - ATS,,0.0,0.0,Complete Address,16392,17TH AVE,,,,,WHITESTONE,NY,11357,Queens,407.0,19.0,4540528.0,4057400139.0,QN47,4001.0,1017.0,40.78295670976537,-73.79895322479466,2023-09,0.0,0
018863-2023-CMPL,2023-09-21,311,311-15959538,Dealer In Products For The Disabled,Advertising/Misleading - A02,BA-1669764-2023,JALEN MANAGMENT,09/22/2023,Referred,NYC Police Department,0.0,0.0,Complete Address,2626,HOMECREST AVE,,,,,BROOKLYN,NY,11235,Brooklyn,315.0,48.0,3204886.0,3074560006.0,BK17,2000.0,606.0,40.58706510844741,-73.9570189833512,2023-09,0.0,0
018864-2023-CMPL,2023-09-21,311,311-15959682,Specialized Vending License - MFV,Sidewalk Blocked,BA-1671405-2023,Vegetable store,10/03/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,610,E 16TH ST,,,,,BROOKLYN,NY,11226,Brooklyn,314.0,45.0,3121180.0,3052360016.0,BK42,2006.0,520.0,40.63532321874979,-73.96237432235971,2023-09,0.0,0
018866-2023-CMPL,2023-09-21,Hardcopy,,Unknown,Unknown,BA-1671414-2023,ELY HANDYMAN & CARPET CLEAN,10/30/2023,Resolved and Consumer Satisfied - SPF,,0.0,0.0,Complete Address,2,OCEAN DR,,,,,BROOKLYN,NY,11224,Brooklyn,313.0,47.0,3426734.0,3070657501.0,BK21,1003.0,340.0,40.572580581994096,-74.00131744347708,2023-09,0.0,1
018867-2023-CMPL,2023-09-21,311,311-15959821,Misc Non-Food Retail,Exchange/Refund/Return,BA-1671411-2023,first executive realty,10/02/2023,Referred,NYS Department of State,0.0,0.0,Complete Address,3418,NORTHERN BLVD,,,FL,3,LONG ISLAND CITY,NY,11101,Queens,401.0,26.0,4003108.0,4002140249.0,QN31,1004.0,171.0,40.752020732694206,-73.92934495549645,2023-09,0.0,0
12420-2023-CMPL,2023-07-03,311,311-15028890,Tow Truck Company,Unknown,BA-1208257-2022,FORRESTER'S TOWING INC.,09/25/2023,Requested Information Not Provided,-,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-07,0.0,0
018868-2023-CMPL,2023-09-21,311,311-15960061,Mailorder Misc - 319,Non-Delivery of Goods - N01,BA-1671413-2023,speedex,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,14703,182ND ST,,,,,SPRINGFIELD GARDENS,NY,11413,Queens,413.0,31.0,4286164.0,4134080009.0,QN03,2002.0,320.0,40.65979103678869,-73.76568919979778,2023-09,0.0,0
018869-2023-CMPL,2023-09-21,311,311-15960100,Employment Agency,Billing Dispute - B02,BA-1671415-2023,Damans,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,32A,EAST KINGSBRIDGE ROAD,WEST KINGSBRIDGE ROAD,,,,BRONX,NY,10468,Unknown,207.0,14.0,,,BX05,2001.0,401.0,40.86713165733209,-73.89657091009012,2023-09,0.0,0
018873-2023-CMPL,2023-09-21,311,311-15960332,Appliances,Damaged Goods - D01,BA-1671424-2023,Rent Center,10/31/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,230,BAY ST,,,,,STATEN ISLAND,NY,10301,Staten Island,501.0,49.0,5106815.0,5004980074.0,SI37,2007.0,21.0,40.63642954156508,-74.07612093706493,2023-09,0.0,0
018877-2023-CMPL,2023-09-21,311,311-15960430,Misc Non-Food Retail,Advertising/Misleading - A02,BA-1671429-2023,4 Seasons,09/22/2023,Referred,NYC Police Department,0.0,0.0,Complete Address,57,W 8TH ST,,,,,NEW YORK,NY,10011,Manhattan,102.0,2.0,1009451.0,1005720072.0,MN23,4000.0,63.0,,,2023-09,0.0,0
018878-2023-CMPL,2023-09-21,311,311-15960450,Immigration Service Provider,Documents/Paperwork Inaccurate or Missing,BA-1671430-2023,Youman Madeo Fasano LLP,10/16/2023,Referred,Other,0.0,0.0,Complete Address,8211,37TH AVE,,,,,JACKSON HEIGHTS,NY,11372,Queens,403.0,25.0,4035816.0,4014560041.0,QN28,3000.0,283.0,40.74977457351333,-73.8841030494092,2023-09,0.0,0
018879-2023-CMPL,2023-09-21,311,311-15960458,Electronics Store,Billing Dispute - B02,BA-998260-2022,AT&T,09/22/2023,Insufficient Info Received,,0.0,0.0,Complete Address,381,E FORDHAM RD,,,,,BRONX,NY,10458,Bronx,207.0,15.0,2016327.0,2032750065.0,BX05,3002.0,39901.0,40.86187672332776,-73.89185397325949,2023-09,0.0,0
018880-2023-CMPL,2023-09-21,Online,,Restaurant,Unknown,BA-1671431-2023,Popeyes chicken,09/27/2023,Referred,NYS Office of the Attorney General,0.0,0.0,Complete Address,40,EMPIRE BLVD,,,,,BROOKLYN,NY,11225,Brooklyn,309.0,40.0,3029738.0,3011970034.0,BK60,3000.0,327.0,40.66326469432507,-73.961115020786,2023-09,0.0,0
018881-2023-CMPL,2023-09-21,Online,,Restaurant,Unknown,BA-1671434-2023,Jersey Mike S Subs,11/06/2023,Complaint Review Complete,,0.0,0.0,Complete Address,2714,HYLAN BLVD,,,,,STATEN ISLAND,NY,10306,Staten Island,502.0,50.0,5107587.0,5039830013.0,SI25,3000.0,12806.0,40.56626588954304,-74.11397331524819,2023-09,0.0,0
018882-2023-CMPL,2023-09-21,311,311-15960818,Drug Store Retail,Non-Delivery of Goods - N01,BA-1671435-2023,G&L Medical Equipment and Supply,09/22/2023,Referred,NYS Department of Education: Office of Professional Discipline,0.0,0.0,Complete Address,2402,MCDONALD AVE,,,,,BROOKLYN,NY,11223,Brooklyn,315.0,44.0,3259477.0,3071490010.0,BK26,1002.0,386.0,40.59349846673864,-73.97373289354827,2023-09,0.0,0
018884-2023-CMPL,2023-09-21,311,311-15961012,Gas Station-Retail,Inaccurate Device,BA-1671436-2023,BP connection,10/31/2023,Requested Information Not Provided,,0.0,0.0,Cross Street (Intersection),,CONEY ISLAND AVENUE,NEPTUNE AVENUE,,,,Unknown,NY,11235,Brooklyn,313.0,48.0,,,,,364.0,40.58195808864655,-73.95994193340069,2023-09,0.0,0
018885-2023-CMPL,2023-09-21,311,311-15960906,Drug Store Retail,Advertising/Misleading - A02,BA-1094423-2022,"BORBAS PHARMACY, INC.",09/22/2023,Referred,NYS Department of Education: Office of Professional Discipline,0.0,0.0,Complete Address,2046,BATH AVE,,,,,BROOKLYN,NY,11214,Brooklyn,311.0,47.0,3168854.0,3064430036.0,BK27,4001.0,286.0,40.600585792489454,-74.00031329414696,2023-09,0.0,0
018887-2023-CMPL,2023-09-21,Online,,Pedicab Business,Unknown,BA-1587124-2023,"KEITA, YOUSSOUF",12/08/2023,No Business Response - NVR,,0.0,0.0,Complete Address,1447,FLATBUSH AVE,,,,,BROOKLYN,NY,11210,Brooklyn,314.0,45.0,3121658.0,3052500003.0,BK42,1002.0,786.0,40.63521702558998,-73.95018199474303,2023-09,0.0,0
018888-2023-CMPL,2023-09-21,311,311-15961201,Specialized Vending License - MFV,Cashless Business,BA-1671172-2023,NYC Soft Ice Cream Trucks owned by Eddie Cumart,11/06/2023,Complaint Review Complete,,0.0,0.0,Complete Address,30,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302.0,33.0,3344163.0,3000270040.0,BK38,1010.0,21.0,40.70353110962287,-73.9895695882966,2023-09,0.0,0
